skolkod,andel_minst_e_idr1
16848652,..
56802300,..
77379848,..
67422309,..
15791044,..
65421426,"94,4"
12198363,..
47692481,..
64693272,..
89690587,"100,0"
87112995,"89,3"
51023367,..
52690153,..
38683336,.
